0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,id,cluster
0.2845920920372009,-0.7083613276481628,1.119951605796814,-0.10852713137865067,-1.7678775787353516,-1.1328444480895996,-0.058962076902389526,-0.5206131935119629,-0.12701207399368286,-0.38541412353515625,1.8758236169815063,0.06366489827632904,-0.17055368423461914,-0.31917333602905273,-0.2650708556175232,-1.1589634418487549,0.24605992436408997,0.21111440658569336,0.6012584567070007,0.2591395676136017,0.13823993504047394,-0.019585691392421722,-1.0345953702926636,-0.30774542689323425,0.35135534405708313,1.0453176498413086,-0.5402693152427673,0.7542571425437927,-0.39117035269737244,-0.34529775381088257,0.34386876225471497,0.9682561159133911,-0.2199307531118393,1.3149878978729248,-0.2821608781814575,0.06980301439762115,-0.7966688275337219,-0.0038888058625161648,0.6708083152770996,-1.1538861989974976,0.42118096351623535,0.7933863997459412,-1.1475812196731567,-0.06158099323511124,0.21040119230747223,-0.07870438694953918,1.102264165878296,-0.21075750887393951,0.1164751723408699,-0.6419897079467773,-0.30130282044410706,-1.2498058080673218,-0.32599908113479614,1.149198055267334,-0.530705988407135,0.20106945931911469,0.9512580633163452,-0.7137349843978882,0.05699741095304489,0.9140076637268066,0.1316029578447342,0.6028003692626953,-0.05209054797887802,-0.2636980712413788,0.7840464115142822,0.23157140612602234,-0.4768775403499603,-0.4197728633880615,0.03095967322587967,0.25751543045043945,-1.1271922588348389,0.618819534778595,0.2583632171154022,0.49473732709884644,-0.33802592754364014,-0.23567241430282593,-0.22417040169239044,-0.06104384735226631,-1.6555756330490112,-0.14225389063358307,-0.42199355363845825,1.1713186502456665,0.5733767151832581,-0.21759364008903503,-0.3993416726589203,0.3147406280040741,-0.7841261029243469,1.5922077894210815,0.5220897197723389,0.6502020955085754,0.2153463065624237,-0.9434123039245605,0.6385365724563599,1.2362945079803467,-0.59972083568573,0.2366960048675537,-1.3798185586929321,-1.4374301433563232,-1.405915379524231,0.06154448539018631,0.1047900840640068,-1.0743160247802734,0.31243032217025757,-0.07302528619766235,-0.16748464107513428,1.124344825744629,1.1012470722198486,-0.21938228607177734,0.6401509046554565,0.5495427250862122,0.26089513301849365,-0.6681811809539795,-0.10503263771533966,-0.0756714716553688,-0.6472981572151184,-0.8183279037475586,-0.08837790042161942,1.0143938064575195,0.4594249129295349,-0.48012882471084595,-0.19521471858024597,0.397671639919281,-0.2564575672149658,0.5545629858970642,-1.4052581787109375,-0.5659701824188232,0.3098692297935486,-0.1278824806213379,https://openalex.org/W2564827629,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://openalex.org/W2117407660,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://openalex.org/W1515121029,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://openalex.org/W1966505070,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://openalex.org/W3041900243,1
0.2603156864643097,-0.8835242986679077,1.0555166006088257,-0.03648962453007698,-1.6879792213439941,-1.1464301347732544,-0.07137159258127213,-0.4156816601753235,-0.1173921674489975,-0.2626161575317383,1.7574810981750488,0.01024685800075531,-0.20169878005981445,-0.4266768991947174,-0.3017626106739044,-1.1160181760787964,0.23673897981643677,0.1294783353805542,0.4903549551963806,0.40852129459381104,0.1440306156873703,-0.019722208380699158,-0.9519645571708679,-0.4603758454322815,0.4051293134689331,0.9347164630889893,-0.3683203458786011,0.6179787516593933,-0.3095344007015228,-0.24567420780658722,0.2791941165924072,1.0835026502609253,-0.35391944646835327,1.5039769411087036,-0.3486555218696594,0.16068048775196075,-0.646544873714447,0.2924903333187103,0.4747437834739685,-1.2171584367752075,0.29286447167396545,0.7894977927207947,-1.1818475723266602,-0.145262211561203,0.09953358769416809,-0.09178704023361206,1.3235993385314941,-0.4390551447868347,0.17493939399719238,-0.5457618236541748,-0.2964116930961609,-1.2900201082229614,-0.14207673072814941,1.0871132612228394,-0.5491792559623718,0.24310670793056488,0.9031103849411011,-0.7053934335708618,0.02671491913497448,0.9600934982299805,0.27306193113327026,0.7220087051391602,-0.04433543235063553,-0.29778778553009033,1.0273712873458862,0.08303535729646683,-0.49970272183418274,-0.5908777117729187,-0.0070832460187375546,0.1153356060385704,-1.312140703201294,0.7224200367927551,0.018492810428142548,0.5781509876251221,-0.3978766202926636,-0.14976517856121063,-0.14204420149326324,-0.10967982560396194,-1.7248605489730835,-0.18929146230220795,-0.6148090362548828,1.1868423223495483,0.6639120578765869,-0.2162501960992813,-0.3776019215583801,0.17086420953273773,-0.6762688159942627,1.6788561344146729,0.39212432503700256,0.6232503056526184,0.18140754103660583,-1.0808172225952148,0.5128283500671387,1.388887882232666,-0.6083924770355225,0.1824718415737152,-1.4138894081115723,-1.3004721403121948,-1.5886896848678589,-0.2384629100561142,0.0968720093369484,-1.280756950378418,0.11543624103069305,-0.08532968163490295,0.05940958857536316,1.1957284212112427,1.055418610572815,-0.04144556075334549,0.6463343501091003,0.5300097465515137,0.06337029486894608,-0.6863418221473694,-0.2556455135345459,-0.15107975900173187,-0.6775768995285034,-0.8680658936500549,-0.05749586597084999,1.0067453384399414,0.2793794274330139,-0.672473132610321,-0.1635831892490387,0.43574073910713196,-0.21406270563602448,0.4239543378353119,-1.4558144807815552,-0.5178455710411072,0.20462846755981445,-0.24184958636760712,https://openalex.org/W2508091509,6
0.30038872361183167,-0.8306277990341187,1.1810863018035889,-0.06725858896970749,-1.6808340549468994,-1.2269773483276367,-0.2831328511238098,-0.37261632084846497,0.009854125790297985,-0.25656428933143616,1.8181129693984985,0.10879447311162949,-0.0870150700211525,-0.44791075587272644,-0.19929878413677216,-1.2918572425842285,0.18575510382652283,0.10261024534702301,0.5158334374427795,0.388268381357193,0.16713574528694153,-0.12563517689704895,-0.9500329494476318,-0.2321101874113083,0.3137599527835846,0.85582035779953,-0.38653427362442017,0.7157498598098755,-0.2118614912033081,-0.3713536560535431,0.44001835584640503,1.2291014194488525,-0.18561409413814545,1.3117897510528564,-0.3753887116909027,0.11713848263025284,-0.6590299010276794,0.21249398589134216,0.594296932220459,-1.1020278930664062,0.40480881929397583,0.7590327858924866,-1.3000926971435547,-0.12159198522567749,0.23379875719547272,-0.047187961637973785,1.2543575763702393,-0.3374839723110199,0.2123713493347168,-0.7242244482040405,-0.38588058948516846,-1.2625362873077393,-0.11369697004556656,0.9581303000450134,-0.7413423657417297,0.18472500145435333,0.7829405069351196,-0.626427173614502,0.0626574233174324,0.9009044170379639,0.1242956817150116,0.7918133735656738,-0.1841917186975479,-0.2385258823633194,0.9708046317100525,0.18405374884605408,-0.534987211227417,-0.46397945284843445,-0.12611651420593262,0.35945039987564087,-1.1717860698699951,0.6286575198173523,0.1688690036535263,0.6736524105072021,-0.30456602573394775,-0.327596515417099,-0.1257667988538742,0.01362642552703619,-1.56126070022583,-0.1674128770828247,-0.47137612104415894,1.0293601751327515,0.6198693513870239,-0.1957322061061859,-0.5704578757286072,0.1176656037569046,-0.666720986366272,1.6328370571136475,0.5522865056991577,0.708808422088623,0.14424589276313782,-1.1274398565292358,0.5778473019599915,1.5167659521102905,-0.5287855863571167,0.355190634727478,-1.3904178142547607,-1.402502179145813,-1.6638555526733398,-0.16658177971839905,0.09771569073200226,-1.3075010776519775,0.23198460042476654,-0.19864782691001892,-0.1697360724210739,1.2014983892440796,1.1625211238861084,-0.18303810060024261,0.5512617826461792,0.46400338411331177,0.0256024356931448,-0.8831241130828857,-0.22690746188163757,-0.053713761270046234,-0.5595096349716187,-0.6568130254745483,-0.2472924292087555,0.9877156019210815,0.2538808286190033,-0.3476444482803345,-0.2532292604446411,0.3298053443431854,-0.16483142971992493,0.48366662859916687,-1.2714368104934692,-0.7097553014755249,0.29917943477630615,-0.1910242736339569,https://openalex.org/W4393244952,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://openalex.org/W3125905928,1
0.25583702325820923,-0.8181536793708801,1.0730547904968262,-0.047195132821798325,-1.6275168657302856,-1.168220043182373,-0.1333361566066742,-0.39602410793304443,-0.03672070801258087,-0.2549110949039459,1.794450044631958,0.024380825459957123,-0.13693737983703613,-0.46968844532966614,-0.24614182114601135,-1.1815989017486572,0.2143629938364029,0.19452019035816193,0.5348733067512512,0.3748681843280792,0.1426384001970291,-0.03289026767015457,-0.9049468040466309,-0.3429769277572632,0.40386852622032166,0.8776359558105469,-0.3590488135814667,0.6128578782081604,-0.28899839520454407,-0.2589946389198303,0.3285160958766937,1.1267316341400146,-0.229734867811203,1.4208488464355469,-0.3442690968513489,0.167486771941185,-0.607811689376831,0.2643190026283264,0.577012300491333,-1.1684558391571045,0.3346896171569824,0.7852575778961182,-1.2386760711669922,-0.2328425943851471,0.2531234622001648,-0.10948342084884644,1.2998958826065063,-0.33965444564819336,0.2069096565246582,-0.6268299221992493,-0.3435116410255432,-1.2327972650527954,-0.09054083377122879,0.9820183515548706,-0.6872361898422241,0.2649669647216797,0.8315753936767578,-0.6751100420951843,0.01967572048306465,0.8869101405143738,0.23078279197216034,0.7834286689758301,-0.08457908779382706,-0.18340742588043213,0.959851861000061,0.07697708904743195,-0.5396520495414734,-0.5388849377632141,-0.08233535289764404,0.1861170381307602,-1.256097435951233,0.7116649746894836,0.08427049964666367,0.632599413394928,-0.37395334243774414,-0.22251291573047638,-0.17495207488536835,-0.07557252794504166,-1.6310248374938965,-0.17050771415233612,-0.5491501092910767,1.1319379806518555,0.5722839832305908,-0.23665447533130646,-0.523277997970581,0.19292721152305603,-0.7162675857543945,1.661662220954895,0.4717283248901367,0.6729828119277954,0.20372723042964935,-1.0929851531982422,0.5441336035728455,1.4634311199188232,-0.5359439253807068,0.25841930508613586,-1.3941203355789185,-1.2989877462387085,-1.6597462892532349,-0.1646270453929901,0.08448027074337006,-1.2707769870758057,0.16313636302947998,-0.17353768646717072,-0.0904155820608139,1.2022279500961304,1.1193474531173706,-0.09917782247066498,0.6091678738594055,0.45643138885498047,-0.004431374371051788,-0.8715333938598633,-0.2555714249610901,-0.11961867660284042,-0.5860499739646912,-0.7466342449188232,-0.11055123805999756,0.9353796243667603,0.326712429523468,-0.5442550778388977,-0.1853352040052414,0.38481298089027405,-0.21300607919692993,0.4396117329597473,-1.3093912601470947,-0.6198388338088989,0.27120983600616455,-0.21489374339580536,https://openalex.org/W3208235548,6
0.0,-0.24567151069641113,0.15075570344924927,0.0,-0.340587317943573,-0.24567151069641113,0.0,0.0,0.09491579979658127,0.0,0.340587317943573,0.0,0.09491579979658127,0.0,0.0,-0.09491579979658127,0.09491579979658127,0.0,0.0,0.09491579979658127,0.0,0.0,-0.24567151069641113,-0.24567151069641113,0.09491579979658127,0.15075570344924927,0.0,0.0,0.0,0.0,0.09491579979658127,0.24567151069641113,0.0,0.24567151069641113,0.0,0.0,0.0,0.09491579979658127,0.0,-0.340587317943573,0.0,0.15075570344924927,-0.340587317943573,0.09491579979658127,0.0,0.0,0.24567151069641113,-0.15075570344924927,0.0,-0.09491579979658127,0.0,-0.340587317943573,0.0,0.24567151069641113,0.09491579979658127,0.0,0.15075570344924927,-0.055839903652668,0.0,0.24567151069641113,0.0,0.18983159959316254,0.0,-0.09491579979658127,0.24567151069641113,0.0,0.0,-0.24567151069641113,0.09491579979658127,0.0,-0.340587317943573,0.09491579979658127,-0.09491579979658127,-0.09491579979658127,-0.09491579979658127,0.0,0.09491579979658127,0.09491579979658127,-0.340587317943573,-0.09491579979658127,-0.24567151069641113,0.340587317943573,0.24567151069641113,0.0,-0.09491579979658127,-0.24567151069641113,-0.09491579979658127,0.340587317943573,0.0,0.09491579979658127,0.0,-0.24567151069641113,0.0,0.24567151069641113,-0.24567151069641113,-0.09491579979658127,-0.24567151069641113,-0.24567151069641113,-0.340587317943573,-0.15075570344924927,0.0,-0.15075570344924927,-0.09491579979658127,0.0,0.0,0.09491579979658127,0.24567151069641113,0.09491579979658127,0.0,0.24567151069641113,0.0,0.0,0.0,0.0,0.0,-0.340587317943573,0.09491579979658127,0.340587317943573,0.0,-0.24567151069641113,0.0,0.15075570344924927,-0.09491579979658127,0.09491579979658127,-0.340587317943573,0.0,0.09491579979658127,-0.09491579979658127,https://openalex.org/W2411230938,2
